,Unnamed: 0,response,knowledge,Q2
13973,13973," The speaker has read the book on cats.
"," The speaker has read about this book from somewhere.
",0.0
13974,13974," The speaker buys the book on cats for grace's birthday.
"," The speaker shares with the listener that this book is cheaper.
",0.0
13975,13975," The speaker shows the book to the listener.
"," The speaker shares with the listener that this book is cheaper.
",0.37254901960784315
13976,13976," The listener is excited to buy the book on cats.
"," The listener is happy that he got grace's favorite type of gift at an affordable cost.
",0.0
13977,13977," The speaker has never been to beijing before.
"," The speaker was trying for many years to get a job in beijing.
",0.0
13978,13978," The speaker asks the listener where he is going to look for a job.
"," The listener appreciates the speaker's choice of city for career development.
",0.0
13979,13979," The speaker told the listener that he had never been to beijing before.
"," The listener appreciates the speaker's choice of city for career development.
",0.0
13980,13980," The speaker is looking for a job in beijing.
"," Many outsiders come to beijing to fulfill their dreams.
",0.0
13981,13981," The speaker informed the listener that beijing is the place he is always dreaming of.
"," The listener confirms the speaker's departure.
",0.0
13982,13982," The speaker informed the listener that beijing is the place he is always dreaming of.
"," The listener confirms the speaker's departure.
",0.0
13983,13983," The speaker has to catch the 8:45 train to beijing.
"," The listener informs the speaker about the timing of his train.
",0.0
13984,13984," The speaker told the listener that he had to catch the 8:45 train.
"," The speaker ensures the listener's ticket availability.
",0.0
13985,13985," The speaker told the listener that he had to catch the 8:45 train.
"," The speaker ensures the listener's ticket availability.
",0.0
13986,13986," The listener asked the speaker where she got this beautiful cloth.
"," The speaker spends his vacation doing a world tour.
",0.0
13987,13987," The speaker shows the listener the souvenir she bought in south america.
"," The speaker updates the listener that being a tourist is not easy to memorise so many minor things.
",0.0
13988,13988," The listener asks the speaker about the places she has visited in the city.
"," The speaker updates the listener that being a tourist is not easy to memorise so many minor things.
",0.0
13989,13989," The speaker has been to many places.
"," The speaker bought many things from all the places he went to.
",0.0
13990,13990," The speaker shows the listener the souvenir he bought in south america.
"," The listener helps the speaker by asking about his last visit.
",0.0
13991,13991," The speaker shows the listener the souvenir he bought from the same place.
"," The listener helps the speaker by asking about his last visit.
",0.0
13992,13992," The speaker has visited south america.
"," This type of clothes is very famous in south america.
",0.0
13993,13993," The speaker shows the listener the souvenir he bought in south america.
"," The speaker identifies the cloth as from america.
",0.0
13994,13994," The speaker shows the listener the souvenir he bought in south america.
"," The speaker identifies the cloth as from america.
",0.0
13995,13995," The speaker's uncle lives in london.
"," The speaker's uncle works in london.
",1.0
13996,13996," The speaker's uncle lives in london.
"," The listener is eager to know about the uncle of the speaker.
",0.0
13997,13997," The listener asks the speaker about his uncle.
"," The listener is eager to know about the uncle of the speaker.
",0.5555555555555555
13998,13998," The listener asked the speaker what he did in london.
"," Oxford street in london is very famous for its variety of shops.
",0.0
13999,13999," The speaker and the listener went shopping in oxford street.
"," The speaker has great experience of oxford street.
",0.0
14000,14000," The speaker and the listener went shopping in oxford street.
"," The speaker has great experience of oxford street.
",0.0
14001,14001," The speaker's uncle lives in oxford street.
"," There are many good products and clothes to buy at low prices.
",0.0
14002,14002," The speaker and the listener will visit oxford street in london.
"," The speaker shares with the listener that his uncle updated him about this street.
",0.25
14003,14003," The speaker and the listener will visit oxford street in london.
"," The speaker shares with the listener that his uncle updated him about this street.
",0.25
14004,14004," The speaker went shopping in oxford street.
"," The speaker's cousin was buying jeans for himself.
",0.0
14005,14005," The speaker shows the listener his collection of jeans purchased in oxford street.
"," The listener is happy for the speaker's experience and shows more interest.
",0.0
14006,14006," The speaker shows the listener his collection of jeans purchased in oxford street.
"," The listener is happy for the speaker's experience and shows more interest.
",0.0
14007,14007," The speaker and his uncle went to see a musical in london.
"," In london, there is a famous music hall where events are held every weekend.
",0.25
14008,14008," The speaker and the listener went to the theatre to see the show cats.
"," The speaker shares with the listener that there are a number of things worth watching.
",0.0
14009,14009," The speaker and the listener went to the theatre to see a musical.
"," The speaker shares with the listener that there are a number of things worth watching.
",0.0
14010,14010," The listener is happy to know that the speaker liked the show cats.
"," The listener also wishes to go to london and watch all the live shows watched by the speaker.
",0.0
14011,14011," The speaker and the listener had planned to meet at 2:00 pm.
"," They have to discuss about the party theme for their friend's birthday surprise party.
",0.0
14012,14012," The speaker and the listener will meet at 2:00 pm.
"," The listener explains to the listener that she called her but it was unattended.
",0.0
14013,14013," The speaker and the listener went to the restaurant for dinner.
"," The listener explains to the listener that she called her but it was unattended.
",0.0
14014,14014," Jane has to reach her office on time.
"," The station is far from jane's house.
",0.0
14015,14015," The speaker and the listener will wait for jane.
"," The speaker request the listener please wait for her another minute.
",0.05128205128205129
14016,14016," Jane missed her train.
"," The speaker request the listener please wait for her another minute.
",0.0
14017,14017," Jane has to reach her office on time.
"," The speaker has some important work to do in his office.
",0.0
14018,14018," The speaker told the listener to wait for another 15 minutes.
"," The listener agrees to wait for more time.
",0.0
14019,14019," The speaker told the listener that she had to reach the office on time.
"," The listener agrees to wait for more time.
",0.0
14020,14020," The speaker and the listener are waiting for the train to arrive.
"," Jane told the speaker that she would be there by 2:30 pm.
",0.0
14021,14021," The speaker and the listener decided to meet at 2:30.
"," The speaker is happy to see her coming.
",0.0
14022,14022," The speaker and the listener decided to meet at 2:30.
"," The speaker is happy to see her coming.
",0.0
14023,14023," The speaker is looking for lucy in the office.
"," The speaker leaves his daughter in his cabin to attend the meeting.
",0.0
14024,14024," Mrs lucy was not present in the office.
"," The listener sees something exciting in front of the speaker.
",0.0
14025,14025," The speaker informed the listener that lucy was not in the office.
"," The listener sees something exciting in front of the speaker.
",0.0
14026,14026," The speaker is looking for lucy.
"," Lucy saw some kids in the playground.
",0.0
14027,14027," Mrs. lucy was playing basketball in the playground.
"," The listener explains to the listener that her father is looking for you.
",0.0
14028,14028," Mrs. lucy was playing basketball in the playground.
"," The listener explains to the listener that her father is looking for you.
",0.0
14029,14029," The listener is happy to see lucy playing basketball.
"," The listener is relieved that his daughter lucy has been found and is safe.
",0.0
14030,14030," The speaker and the listener are planning to go to the camera shop.
"," Anyone could steal the car if they park it far from the stadium.
",0.0
14031,14031," The speaker and the listener will park their car near the sports stadium.
"," The listener will help the speaker in parking the car.
",0.6666666666666666
14032,14032," The speaker and the listener will park their car near the sports stadium.
"," The listener will help the speaker in parking the car.
",0.6666666666666666
14033,14033," The speaker has a camera shop nearby the sports stadium.
"," The speaker has to get his camera repaired.
",0.0
14034,14034," The speaker and the listener will park their car near the camera shop.
"," The listener explains to the listener that you won't find parking nearby.
",0.0
14035,14035," The speaker would tell the listener to park his car near the camera shop.
"," The listener explains to the listener that you won't find parking nearby.
",0.0
14036,14036," The speaker and the listener are planning to go to the camera shop.
"," They can't park the car along the street as it would cost them a fine.
",0.0
14037,14037," The speaker and the listener will park their car near the camera shop.
"," The listener suggests that the speaker roam around and find a parking spot.
",0.0
14038,14038," The speaker and the listener will park their car near the camera shop.
"," The listener suggests that the speaker roam around and find a parking spot.
",0.0
14039,14039," The speaker has parked his car near the camera shop.
"," The speaker was going to park his car near the sports stadium.
",0.0
14040,14040," The speaker and the listener will reach the camera shop on time.
"," The speaker parks the car successfully near the shop.
",0.0
14041,14041," The speaker and the listener will reach the camera shop on time.
"," The speaker parks the car successfully near the shop.
",0.0
14042,14042," The listener inquired about the speaker's plans for his vacation.
"," The speaker has already visited spain once.
",0.0
14043,14043," The speaker informed the listener that he will spend his whole vacation in morocco.
"," The speaker explains to the listener that i would like to spend his time with his fiance.
",0.0
14044,14044," The speaker will not go to spain for his vacation.
"," The speaker explains to the listener that i would like to spend his time with his fiance.
",0.0
14045,14045," The speaker has never visited china before.
"," The speaker always wanted to go to china for a trip.
",0.0
14046,14046," The speaker booked a flight ticket to china for the listener.
"," The listener is amazed after listening to the speaker.
",0.0
14047,14047," The speaker booked a flight ticket to china for the listener.
"," The listener is amazed after listening to the speaker.
",0.0
14048,14048," The speaker is planning a trip to china and south korea.
"," The speaker has got a short leave this time.
",0.0
14049,14049," The speaker would tell the listener that he would be going to china and south korea.
"," The listener isn't aware of the speaker's planning.
",0.0
14050,14050," The speaker booked a flight ticket to china and south korea.
"," The listener isn't aware of the speaker's planning.
",0.0
14051,14051," The speaker does not know about china and south korea.
"," The listener always talked to the speaker about going to south korea.
",0.0
14052,14052," The speaker informed the listener that he will be going to china and south korea.
"," The listener loves china.
",0.0
14053,14053," The speaker informed the listener that he will be going to china and south korea.
"," The listener loves china.
",0.0
14054,14054," The listener inquired about the speaker's interest in china.
"," The listener inquired why he prefered china to spend his vacations.
",1.0
14055,14055," The speaker would tell the listener about the famous places in china.
"," The listener loves the culture and art of china.
",0.25
14056,14056," The speaker would tell the listener about his experiences in china and south korea.
"," The listener loves the culture and art of china.
",0.0
14057,14057," The listener is surprised to know that the speaker does not know about china and south korea.
"," The listener felt pity for the speaker.
",0.0
14058,14058," The listener asked the speaker which email address he put on his resume.
"," The listener inquired about the email address that he had been mentioning in his resumes.
",0.02
14059,14059," The speaker shows his resume to the listener.
"," The listener understands the root cause of the problem of not getting shortlisted.
",0.0
14060,14060," The speaker will share his resume with the listener.
"," The listener understands the root cause of the problem of not getting shortlisted.
",0.0
14061,14061," The listener has only one email address on his resume.
"," The listener told his email address to the speaker.
",0.0
14062,14062," The speaker suggests the listener to change his email address to superdude.
"," The speaker is suggested by the listener that you should have a professional email id on your resume.
",0.0
14063,14063," The speaker will ask the listener about the reason for not getting a job.
"," The speaker is suggested by the listener that you should have a professional email id on your resume.
",0.0
14064,14064," The listener is not able to find a job.
"," The speaker got the reason why the companies had been rejecting the listener's job applications.
",0.0
14065,14065," The speaker told the listener that the listener was not a serious employee.
"," The listener gets an interview call after updating the email id.
",0.0
14066,14066," The speaker told the listener that the listener was not a serious employee.
"," The listener gets an interview call after updating the email id.
",0.0
14067,14067," The listener is confused about the speaker's resume.
"," The listener was disappointed when he got to know the reason for his rejection.
",0.0
14068,14068," The listener asked lily why she was taking everything out of her bag.
"," The speaker was taking everything out of her bag in search of something.
",0.6666666666666666
14069,14069," The listener asks the speaker where she is looking for the stamp.
"," Lily is worried about losing her postage stamp as she has to post a letter.
",0.0
14070,14070," The listener asks the speaker where she is looking for the stamp.
"," Lily is worried about losing her postage stamp as she has to post a letter.
",0.0
14071,14071," The speaker has a stamp in her bag.
"," The speaker had kept a stamp the day before in her bag.
",0.6666666666666666
14072,14072," The speaker looks for the stamp in her bag.
"," The speaker requests to the listener if you can help to find the stamp.
",0.0
14073,14073," The speaker finds the stamp in the listener's bag.
"," The speaker requests to the listener if you can help to find the stamp.
",0.0
14074,14074," The speaker has to send a letter to her father.
"," The speaker was searching for the stamp in her bag.
",0.0
14075,14075," The speaker will send the letter to her father as soon as possible.
"," The speaker let the listener know that he's always writing a letter to the father.
",0.3666666666666667
14076,14076," The speaker will send the letter to her father before the deadline.
"," The speaker let the listener know that he's always writing a letter to the father.
",0.275
14077,14077," The speaker has a stamp in her purse.
"," The speaker had forgotten that she had kept the stamp in her phone case.
",0.13333333333333333
14078,14078," The speaker finds the stamp and sends the letter to her father.
"," The speaker is cheerful after finally finding the stamp.
",0.2777777777777778
14079,14079," The speaker finds the stamp and sends the letter to her father.
"," The speaker is cheerful after finally finding the stamp.
",0.2777777777777778
14080,14080," The speaker finds the stamp in her phone case.
"," The speaker keeps the stamp in her bag.
",0.0
14081,14081," The speaker finds the stamp in her phone case.
"," The speaker keeps the stamp in her bag.
",0.0
14082,14082," The listener is happy to help the speaker in finding the stamp.
"," The listener felt relieved when the speaker found the stamp.
",0.3333333333333333
14083,14083," The speaker's children have gone out for the first time.
"," The speaker had been walking up and down in the room.
",0.0
14084,14084," The speaker told the listener that he was worried about the children.
"," The speaker has always been careful with the children.
",0.3333333333333333
14085,14085," The speaker told the listener that he was worried about his children.
"," The speaker has always been careful with the children.
",0.2222222222222222
14086,14086," The speaker is worried about the children as this is the first time they have been out without us.
"," The listener was worrying as her children went out for a party without them.
",0.0
14087,14087," The speaker called up the listener and told him to be careful and come back earlier.
"," The speaker explains to the listener that your motherhood is pushing you for unnecessarry.
",0.5
14088,14088," The speaker and the listener will attend the party at mike's house.
"," The speaker explains to the listener that your motherhood is pushing you for unnecessarry.
",0.0
14089,14089," The speaker and the listener are going out for a party.
"," The speaker had been pampering her children a lot.
",0.0
14090,14090," The speaker called up the listener and told him to be careful with the children.
"," The speaker suggests to the listener that you should call the children.
",0.044444444444444446
14091,14091," The speaker and the listener went to mike's house for the party.
"," The speaker suggests to the listener that you should call the children.
",0.0
14092,14092," The speaker is worried about the children.
"," The listener informed the speaker that the children had gone to mike's home for the party.
",0.0
14093,14093," The speaker calls up the listener and tells him to be careful and come back earlier.
"," The speaker requests the listener to call as soon as possible.
",0.0
14094,14094," The speaker called up the listener and told him to be careful with the children.
"," The speaker requests the listener to call as soon as possible.
",0.0
14095,14095," The speaker is a good friend of the listener's children.
"," The speaker had already taken the contact number and other relevant details of mike's parents.
",0.0
14096,14096," The speaker called up the listener and told him to be careful and come back earlier.
"," The speaker calls the children and urges them to stay safe.
",0.0
14097,14097," The speaker called up the listener and told him to be careful and come back earlier.
"," The speaker calls the children and urges them to stay safe.
",0.0
14098,14098," The listener is happy to help the speaker.
"," The listener was trying to calm herself down.
",0.0
14099,14099," The speaker had a lot of work to do.
"," The listener was supposed to call the speaker the day before.
",0.0
14100,14100," The speaker told the listener that he could not find the phone.
"," The listener will feel apologetic for being unable to call the speaker yesterday.
",0.0
14101,14101," The speaker told the listener that he was waiting for the call from the listener.
"," The listener will feel apologetic for being unable to call the speaker yesterday.
",0.0
14102,14102," The speaker was waiting by the phone all day.
"," The listener had been waiting for the speaker's call for the whole previous day.
",0.0
14103,14103," The speaker told the listener that he was waiting by the phone all day.
"," The speaker explains to the listener that he tried to reach you honestly.
",0.0
14104,14104," The speaker told the listener that he was waiting by the phone all day.
"," The speaker explains to the listener that he tried to reach you honestly.
",0.0
14105,14105," The speaker was waiting by the phone all day.
"," The listener inquired about the reason why the speaker did not call her.
",0.0
14106,14106," The speaker told the listener that he was waiting by the phone all day.
"," The speaker urges the listener to ""don't lie to me.""
",0.0
14107,14107," The speaker told the listener that he was waiting by the phone all day.
"," The speaker urges the listener to ""don't lie to me.""
",0.0
14108,14108," The listener asked the speaker if he had a cell phone.
"," The speaker had been telling lies to the listener for not calling her that day.
",0.0
14109,14109," The speaker told the listener that the teacher had taken his phone away from him.
"," The speaker explains to the listener that he was caught while calling you.
",0.0
14110,14110," The speaker told the listener that he was waiting for the phone call all day.
"," The speaker explains to the listener that he was caught while calling you.
",0.0
14111,14111," The listener is surprised to know that the speaker used to have a cell phone.
"," The listener was annoyed by the speaker's attitude.
",0.0
14112,14112," The speaker and the listener went to the mall to buy some shirts.
"," The listener had just put on some weight and needed to buy some new shirts.
",0.038461538461538464
14113,14113," The speaker asked the listener if she wanted to go to another store to buy some shirts.
"," The listener likes to wear the shirt.
",0.0
14114,14114," The speaker asked the listener if she would like to buy a new shirt for herself.
"," The listener likes to wear the shirt.
",0.0
14115,14115," The speaker and the listener went to the mall to buy some shirts.
"," The speaker wanted to buy some shirts for the listener for summer.
",0.44166666666666665
14116,14116," The speaker asked the listener if she wanted to go to another store to buy some shirts.
"," The speaker suggests to the listener that a discount is going on there.
",0.0
14117,14117," The speaker asked the listener if she had any other shirts to wear.
"," The speaker suggests to the listener that a discount is going on there.
",0.0
14118,14118," The speaker does not like shopping in the mall.
"," The listener asked the speaker to buy shirts from the shopping mall.
",0.0
14119,14119," The speaker will go to another store to buy the shirt.
"," The listener explains to the listener that i don't see the quality here.
",0.0
14120,14120," The speaker will go to another store to buy the shirt.
"," The listener explains to the listener that i don't see the quality here.
",0.0
14121,14121," The speaker told the listener that she would prefer to buy the shirt from the street.
"," The speaker explains to the listener that i'm used to shopping in an open environment.
",0.25
14122,14122," The speaker told the listener that she would prefer to buy the shirt in the mall.
"," The speaker explains to the listener that i'm used to shopping in an open environment.
",0.25
14123,14123," The listener is happy to help the speaker.
"," The listener agreed with the speaker's statement.
",0.0
14124,14124," The speaker and the listener are planning to go to hawaii for their holiday.
"," The listener wanted to go to hawaii for a vacation with the speaker.
",0.5416666666666666
14125,14125," The speaker and the listener will book a flight ticket to the mediterranean for their holiday.
"," The speaker will make the necessary tour arrangements for going to the mediterranean for a vacation.
",0.0
14126,14126," The speaker and the listener will book a flight ticket to the europe for their vacation.
"," The speaker will make the necessary tour arrangements for going to the mediterranean for a vacation.
",0.0
14127,14127," The speaker and mary are planning to go to hawaii for their holiday.
"," The speaker preferred to visit any mediterranean place for his vacation.
",0.0
14128,14128," The speaker will book a flight ticket to hawaii for her holiday.
"," The speaker suggests that you please carry a set of umberalla.
",0.0
14129,14129," The speaker will book a flight ticket to hawaii for her holiday.
"," The speaker suggests that you please carry a set of umberalla.
",0.0
14130,14130," The speaker is tired of so much rain here.
"," The speaker agreed with the listener's plan to visit a mediterranean place for their vacations.
",0.0
14131,14131," The speaker and mary will travel by train to hawaii.
"," The speaker suggests to the listener that the train is faster.
",0.25
14132,14132," The speaker and mary will travel by train to hawaii.
"," The speaker suggests to the listener that the train is faster.
",0.25
14133,14133," The listener is excited to travel by train.
"," The listener disagreed with the speaker's plan to travel by train.
",0.0
14134,14134," The speaker has to attend a conference on air pollution.
"," The listener was called for an inspection about his visit to the us.
",0.0
14135,14135," The speaker asks the listener about the reason for his visit to the state.
"," The listener will begin interviewing the speaker.
",0.0
14136,14136," The speaker asks the listener to sit down.
"," The listener will begin interviewing the speaker.
",0.0
14137,14137," The listener asked the speaker if he would like to sit down.
"," The speaker was well aware about the immigration process.
",0.0
14138,14138," The listener asks the speaker if he needs anything else.
"," The speaker seeks an answer from the listener about visiting his city.
",0.0
14139,14139," The speaker asks the listener to sit down.
"," The speaker seeks an answer from the listener about visiting his city.
",0.0
14140,14140," The speaker has to attend a conference on air pollution.
"," The speaker was an environmentalist and had been working on some international environmental projects.
",0.0
14141,14141," The speaker informed the listener that he was going to attend a conference on air pollution.
"," The speaker explains to the listener that he's an environmentalist.
",0.3333333333333333
14142,14142," The speaker informed the listener that he had to attend a conference on air pollution.
"," The speaker explains to the listener that he's an environmentalist.
",0.0
14143,14143," The speaker has to attend a conference on air pollution.
"," The listener asked about the time and venue of the conference.
",0.0
14144,14144," The listener inquires the speaker about the timing of the conference.
"," The speaker explains that you can get the entry pass from the tiecket master.
",0.0
14145,14145," The listener inquires the speaker about the timing of the conference.
"," The speaker explains that you can get the entry pass from the tiecket master.
",0.0
14146,14146," The speaker and the listener have to reach the airport on time.
"," The speaker and the listener were headed to the airport.
",0.5
14147,14147," The speaker and the listener will reach the airport on time.
"," The speaker will suggest taking an alternate route to reach the airport.
",0.03333333333333333
14148,14148," The speaker and the listener will board their flight on time.
"," The speaker will suggest taking an alternate route to reach the airport.
",0.0
14149,14149," The speaker and the listener were travelling to the airport.
"," The listener and speaker were stuck in a heavy traffic jam on their way to the airport.
",1.0
14150,14150," The speaker and the listener will reach their destination on time.
"," The speaker explains that we are stuck in traffic.
",0.0
14151,14151," The speaker and the listener will reach their destination on time.
"," The speaker explains that we are stuck in traffic.
",0.0
14152,14152," The listener asked the speaker about the way to reach the exhibition.
"," The speaker and the listener had two hours left in the departure of their flight.
",0.05128205128205129
14153,14153," The speaker asks the listener about the way to the exhibition.
"," The speaker is happy with the policeman after the police agreed to help him.
",0.0
14154,14154," The speaker asks the listener about the way to the exhibition.
"," The speaker is happy with the policeman after the police agreed to help him.
",0.0
14155,14155," The listener is happy to help the speaker.
"," The listener was horrified with the thought that they would miss their flight.
",0.0
14156,14156," The speaker is working late at night.
"," The speaker had been working till 3 am in the morning for his reports.
",0.0
14157,14157," The listener asks the speaker if he needs anything else apart from the water.
"," The speaker would like to go to bed.
",0.0
14158,14158," The listener asks the speaker if he needs anything else apart from the coffee.
"," The speaker would like to go to bed.
",0.0
14159,14159," The speaker is not in good health.
"," The listener inquired if the speaker wanted to have some tea or coffee to freshen up his mind.
",0.0
14160,14160," The listener asks the speaker if he needs anything else apart from the water.
"," The listener is pleased to host the speaker as a guest.
",0.0
14161,14161," The listener asks the speaker if he would like to have some tea or coffee.
"," The listener is pleased to host the speaker as a guest.
",0.0
14162,14162," The listener asked the speaker if he would like to have some water.
"," The listener had been facing health issues since the last month.
",0.0
14163,14163," The listener agreed with the speaker's statement.
"," The speaker is very careful and concerned for the listener's health.
",0.0
14164,14164," The speaker suggests the listener to take some rest.
"," The speaker is very careful and concerned for the listener's health.
",0.0
14165,14165," The speaker is not in good health.
"," The listener showed his care for the speaker's health.
",0.0
14166,14166," The speaker told the listener to be careful with his health.
"," The speaker explains to the listener that he has to finish his daily target.
",0.3333333333333333
14167,14167," The speaker told the listener to be careful with his health.
"," The speaker explains to the listener that he has to finish his daily target.
",0.3333333333333333
14168,14168," The listener is not in good health.
"," The listener was from a totally different professional background.
",0.0
14169,14169," The listener asked the speaker if he could help him with anything else.
"," The speaker requests the listener not to disturb me.
",0.0
14170,14170," The listener asked the speaker if he could help him with anything else.
"," The speaker requests the listener not to disturb me.
",0.0
14171,14171," The listener is happy to help the speaker.
"," The listener was concerned about the speaker's health.
",0.0
14172,14172," The speaker is planning to visit beijing next week.
"," The speaker had some scheduled business trips to beijing in the coming week.
",0.8333333333333334
14173,14173," The speaker asks the listener about the places he would like to visit in beijing.
"," The listener will politely refuse the speaker's offer of coming to beijing.
",0.25
14174,14174," The speaker would ask the listener about the places he would like to visit in beijing.
"," The listener will politely refuse the speaker's offer of coming to beijing.
",0.3333333333333333
14175,14175," The speaker had to attend a lecture in beijing.
"," The speaker was invited to give an educational lecture to some botany students in beijing.
",0.375
14176,14176," The speaker informed the listener that he had to attend a lecture in beijing.
"," The speaker suggests to the listener that you should check among your group.
",0.0
14177,14177," The speaker informed the listener that he had to attend a lecture in beijing.
"," The speaker suggests to the listener that you should check among your group.
",0.0
14178,14178," The speaker's friend jim lives in beijing.
"," Jim liked travelling a lot and had been working in a travel agency.
",0.0
14179,14179," The speaker will ask his friend jim to accompany him to beijing.
"," The listener explains to the speaker that he is available after this week.
",0.0
14180,14180," The speaker will ask his friend jim to accompany him to beijing.
"," The listener explains to the speaker that he is available after this week.
",0.0
14181,14181," The listener is excited to visit beijing.
"," The listener felt sorry as he couldn't accompany the speaker for the trip to beijing.
",0.0
14182,14182," The restaurant serves steak and mushroom soup.
"," The listener's restaurant was well renowned for its beef steaks.
",0.0
14183,14183," The listener notes down the order of the speaker.
"," The speaker explains to the listener that she would love to eat steak.
",0.0
14184,14184," The listener notes the order of the speaker.
"," The speaker explains to the listener that she would love to eat steak.
",0.0
14185,14185," The listener asks the speaker if she would like her steak to be medium rare or well done.
"," The listener serves the requested steak to the speaker.
",0.0
14186,14186," The listener asks the speaker if she would like her steak to be medium rare or well done.
"," The listener serves the requested steak to the speaker.
",0.0
14187,14187," The speaker likes to eat home-cooked food.
"," The listener had been wandering and exploring different countries as a part of her job.
",0.0
14188,14188," The speaker and the listener will go to a restaurant to have dinner.
"," The speaker will feel impressed with shelly's cooking skills.
",0.0
14189,14189," The speaker and the listener will go out for dinner together.
"," The speaker will feel impressed with shelly's cooking skills.
",0.0
14190,14190," The speaker has eaten a lot of restaurant food.
"," The speaker had been visiting different countries for business purposes.
",0.0
14191,14191," Mr. shelly told the listener that he likes to eat home-cooked food.
"," The speaker misses his mother's cooked food.
",0.0
14192,14192," Mr. shelly told the listener that he had eaten a lot of restaurant food.
"," The speaker misses his mother's cooked food.
",0.0
14193,14193," The speaker is tired of the restaurant food.
"," The speaker was fed up with eating out in restaurants every time.
",0.5
14194,14194," Mr. shelly told the listener that he likes to eat home-cooked food.
"," The listener explains to the speaker that i know a restaurant where we can have a taste like home-cooked.
",0.0
14195,14195," Mr. shelly told the listener that he likes to eat home-cooked food.
"," The listener explains to the speaker that i know a restaurant where we can have a taste like home-cooked.
",0.0
14196,14196," The listener is happy to know that the speaker likes to cook.
"," The listener felt bizarre because according to him the speaker had been eating daily in different restaurants while travelling due to his business.
",0.0
14197,14197," The speaker and the listener started dancing together.
"," The speaker feels remorseful for his behaviour.
",0.0
14198,14198," The speaker and the listener dance together.
"," The speaker feels remorseful for his behaviour.
",0.0
14199,14199," Susan dawes sits behind the speaker in geography class.
"," The speaker used to sit behind the listener in the geography class.
",0.0
14200,14200," The speaker asks the listener to introduce herself.
"," The listener notices major changes in the speaker's memory.
",0.0
14201,14201," The speaker asks the listener about her name.
"," The listener notices major changes in the speaker's memory.
",0.0
14202,14202," Susan dawes is nervous about the dance.
"," The speaker and the listener were in touch on social media for a long time after school.
",0.0
14203,14203," The speaker apologized to the listener for her behavior.
"," The speaker explains to the listener that she still has a shy personality.
",0.3333333333333333
14204,14204," The speaker apologized to the listener for her behavior.
"," The speaker explains to the listener that she still has a shy personality.
",0.3333333333333333
14205,14205," Susan dawes and the speaker were in the same geography class.
"," Mrs. susan was his crush during his school days.
",0.0
14206,14206," The speaker and the listener started talking to each other.
"," The speaker introduces herself to the listener, saying she's not social with anyone.
",0.5
14207,14207," The speaker and the listener danced together for the first time.
"," The speaker introduces herself to the listener, saying she's not social with anyone.
",0.0
14208,14208," The speaker and the listener were new in the school.
"," The speaker doesn't had much sense of talking to the girls.
",0.0
14209,14209," The speaker and the listener started talking to each other.
"," The speaker then kept on talking to the listener.
",0.5
14210,14210," The speaker and the listener started talking to each other.
"," The speaker then kept on talking to the listener.
",0.5
14211,14211," The listener is surprised to know that the speaker did not know who the listener was.
"," The listener would get awkward with the statement of the speaker.
",0.0
14212,14212," The speaker's clothes are wet from the rain.
"," There was a rainy day in the city, and the listener was stuck in the rain.
",0.0
14213,14213," The listener will take a shower to wash away the rainwater.
"," The speaker will share that it started heavily raining while he was on his way back home.
",0.0
14214,14214," The speaker shows the listener photographs of the drowned rat to the listener.
"," The speaker will share that it started heavily raining while he was on his way back home.
",0.0
14215,14215," The speaker was not aware of the thunderstorm.
"," The speaker had seen the weather report in the morning.
",0.0
14216,14216," The speaker takes out his raincoat and puts it in the washing machine.
"," The speaker explains to the listener that this was completely unexpected and she is shivering now.
",0.0
14217,14217," The speaker informed the listener that it was raining cats and dogs.
"," The speaker explains to the listener that this was completely unexpected and she is shivering now.
",0.0
14218,14218," The listener is not feeling well because of the rain.
"," The speaker had been known that the listener was sensitive towards cold.
",0.0
14219,14219," The speaker told the listener to take a hot shower.
"," The speaker prepares the water for the speaker.
",0.0
14220,14220," The speaker will take a hot shower and will feel better.
"," The speaker prepares the water for the speaker.
",0.0
14221,14221," The speaker has not taken a hot shower since morning.
"," The speaker has to attend a meeting tomorrow.
",0.0
14222,14222," The speaker will take a hot shower to wash away the rainwater.
"," The listener suggests putting your dirty and wet clothes on the balcony.
",0.0
14223,14223," The speaker takes a hot shower to wash away the rainwater.
"," The listener suggests putting your dirty and wet clothes on the balcony.
",0.0
14224,14224," The listener is happy to help the speaker.
"," The listener was cared for by the speaker as he was damp in the heavy rain.
",0.0
14225,14225," The listener inquired about the name of the speaker.
"," The speaker was asked about his class by the listener.
",0.0
14226,14226," The listener asks the speaker about his dance teacher.
"," The listener seeks the age of the speaker.
",0.0
14227,14227," The speaker informed the listener that he is a student of the royal dance school.
"," The listener seeks the age of the speaker.
",0.0
14228,14228," The speaker is in the second year of the dance school.
"," The children enrolled in royal dance school was betwen the age of 11 to 16.
",0.0
14229,14229," The listener asks the speaker how old she is.
"," The listener is curious to know the strength of the class.
",0.0
14230,14230," The speaker and the listener are discussing their childhood memories.
"," The listener is curious to know the strength of the class.
",0.0
14231,14231," The listener asked the speaker when he learned to dance.
"," Dance class was mandatory for school students.
",0.0
14232,14232," The speaker informed the listener that every day there is a dance class in the school.
"," The speaker shares her experience with the listener that starting a day by dancing is joyful and energy remains the whole day.
",0.5
14233,14233," The speaker informed the listener that they have a dance studio in the school.
"," The speaker shares her experience with the listener that starting a day by dancing is joyful and energy remains the whole day.
",0.0
